#Encoding: UTF-8
#App name: ECU Connect
#App version: 8.4.1.599
#Vehicle: Nissan 350Z
#VIN: JNKCV54E66M713499
#Ecu name: Nissan 350Z ECM
#Ecu CALID: CM41C
Time (s),Log Mark,Accelerator Pedal Sensor #1 (V),AFR Target,Atmospheric Pressure (psi),Coolant Temperature (°F),Engine Speed (rpm),Fuel Trim Long Term Bank #1 (%),Fuel Trim Long Term Bank #2 (%),Fuel Trim Short Term Bank #1 (%),Fuel Trim Short Term Bank #2 (%),Ignition Timing (°),Injection Pulse Width Bank #1 (ms),Injection Pulse Width Bank #2 (ms),Intake Air Temperature (°F),Mass Airflow Sensor Bank #1 (V),Throttle Position Sensor #1 (V),VTC Exhaust Actual (°),VTC Intake Actual (°),GPS Latitude,GPS Longitude,GPS Altitude
163.502,0,0.760,14.70,15.8,199,1338,100,100,100,100,16,1.63,1.63,108,1.25,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.532,0,0.760,14.70,15.8,201,1325,100,100,100,100,16,1.65,1.65,108,1.25,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.564,0,0.760,14.70,15.8,201,1300,100,100,103,104,16,1.68,1.69,108,1.25,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.592,0,0.760,14.70,15.8,201,1300,100,100,103,104,16,1.69,1.70,108,1.25,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.621,0,0.760,14.70,15.8,201,1300,100,100,104,106,16,1.70,1.72,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.651,0,0.760,14.70,15.8,201,1312,100,100,105,107,16,1.71,1.74,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.696,0,0.760,14.70,15.8,201,1312,100,100,106,109,16,1.73,1.76,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.726,0,0.760,14.70,15.8,201,1325,100,100,107,112,16,1.74,1.81,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.757,0,0.760,14.70,15.8,201,1325,100,100,107,114,16,1.74,1.82,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.787,0,0.760,14.70,15.8,201,1312,100,100,110,116,16,1.78,1.86,108,1.25,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.816,0,0.760,14.70,15.8,201,1288,100,100,111,118,16,1.80,1.88,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.846,0,0.760,14.70,15.8,201,1275,100,100,112,119,16,1.82,1.90,108,1.25,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.876,0,0.760,14.70,15.8,201,1262,100,100,113,120,16,1.83,1.91,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.907,0,0.760,14.70,15.8,201,1250,100,100,115,121,16,1.85,1.93,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.936,0,0.760,14.70,15.8,201,1250,100,100,116,122,16,1.87,1.95,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.969,0,0.760,14.70,15.8,201,1262,100,100,117,123,16,1.89,1.97,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
163.999,0,0.760,14.70,15.8,201,1275,100,100,118,124,16,1.89,1.97,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.029,0,0.760,14.70,15.8,201,1275,100,100,119,124,16,1.92,1.99,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.059,0,0.760,14.70,15.8,201,1275,100,100,119,124,16,1.93,1.99,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.089,0,0.760,14.70,15.8,201,1262,100,100,120,124,16,1.94,1.99,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.119,0,0.760,14.70,15.8,201,1250,100,100,121,124,16,1.95,1.98,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.149,0,0.760,14.70,15.8,201,1238,100,100,122,124,16,1.97,1.99,108,1.24,0.690,-1,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.179,0,0.760,14.70,15.8,201,1225,100,100,123,124,16,1.99,2.00,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.208,0,0.760,14.70,15.8,201,1225,100,100,124,124,16,2.01,2.01,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.236,0,0.760,14.70,15.8,201,1225,100,100,124,124,16,2.01,2.01,108,1.24,0.690,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.266,0,0.760,14.70,15.8,201,1225,100,100,124,124,16,2.02,2.01,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.312,0,0.760,14.70,15.8,201,1225,100,100,124,124,16,2.02,2.02,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.342,0,0.760,14.70,15.8,201,1225,100,100,124,122,16,2.02,2.00,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.371,0,0.760,14.70,15.8,201,1225,100,100,124,122,16,2.02,1.99,108,1.24,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.402,0,0.760,14.70,15.8,201,1212,100,100,124,121,16,2.02,1.98,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.431,0,0.765,14.70,15.8,201,1200,100,100,124,119,16,2.02,1.96,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.462,0,0.765,14.70,15.8,201,1200,100,100,124,119,16,2.03,1.97,108,1.25,0.690,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.492,0,0.765,14.70,15.8,201,1200,100,100,124,119,16,2.04,1.97,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.521,0,0.800,14.70,15.8,201,1200,100,100,124,118,16,2.04,1.97,108,1.24,0.690,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.551,0,0.875,14.70,15.8,201,1200,100,100,124,118,24,2.04,1.96,108,1.24,0.690,0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.581,0,0.925,14.70,15.8,201,1212,100,100,124,118,28,2.04,1.96,108,1.24,0.695,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.612,0,0.940,14.70,15.8,201,1225,100,100,124,117,34,2.04,1.96,108,1.30,0.720,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.641,0,0.945,14.70,15.8,201,1238,100,100,124,117,34,2.11,2.03,108,1.37,0.730,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.671,0,0.945,14.70,15.8,201,1225,100,100,124,117,34,2.16,2.06,108,1.39,0.730,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.701,0,0.945,14.70,15.8,201,1225,100,100,124,118,34,2.21,2.11,108,1.39,0.730,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.734,0,0.945,14.70,15.8,201,1212,100,100,125,125,34,2.26,2.26,108,1.40,0.735,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.764,0,0.950,14.70,15.8,201,1200,100,100,125,119,34,2.32,2.24,108,1.41,0.735,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.794,0,0.950,14.70,15.8,201,1200,100,100,125,121,34,2.34,2.29,108,1.41,0.740,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.824,0,0.950,14.70,15.8,201,1200,100,100,125,121,34,2.41,2.36,108,1.46,0.755,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.854,0,0.950,14.70,15.8,201,1188,100,100,125,121,35,2.48,2.43,108,1.50,0.760,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.884,0,0.950,14.70,15.8,201,1188,100,100,125,121,35,2.56,2.51,108,1.51,0.760,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
164.914,0,0.950,14.70,15.8,201,1175,100,100,125,122,34,2.63,2.58,108,1.52,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.956,0,0.950,14.70,15.8,201,1188,100,100,125,122,34,2.70,2.66,108,1.52,0.760,0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
164.987,0,0.950,14.70,15.8,201,1200,100,100,125,123,34,2.75,2.73,108,1.52,0.765,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.016,0,0.950,14.70,15.8,201,1200,100,100,125,124,34,2.78,2.77,108,1.52,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.046,0,0.960,14.70,15.8,201,1212,100,100,125,125,34,2.83,2.83,108,1.52,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.076,0,0.960,14.70,15.8,201,1212,100,100,125,125,34,2.87,2.87,108,1.52,0.760,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.107,0,0.960,14.70,15.8,201,1212,110,107,125,125,34,3.11,3.07,108,1.53,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.137,0,0.960,14.70,15.8,201,1200,110,107,125,125,34,3.14,3.10,108,1.52,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.166,0,0.965,14.70,15.8,201,1188,110,107,125,125,33,3.21,3.16,108,1.53,0.760,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.197,0,0.970,14.70,15.8,201,1188,110,107,125,125,34,3.23,3.18,108,1.53,0.760,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.226,0,0.975,14.70,15.8,201,1175,110,107,125,125,34,3.26,3.22,108,1.53,0.765,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.257,0,0.975,14.70,15.8,201,1175,110,107,125,125,33,3.31,3.26,108,1.55,0.770,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.286,0,0.990,14.70,15.8,201,1188,110,107,125,125,33,3.36,3.31,108,1.57,0.775,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.317,0,0.995,14.70,15.8,201,1188,110,107,125,123,33,3.42,3.34,108,1.58,0.780,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.347,0,1.005,14.70,15.8,201,1200,110,107,125,121,33,3.45,3.33,108,1.59,0.785,0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.376,0,1.010,14.70,15.8,201,1212,110,107,125,120,33,3.51,3.36,108,1.61,0.785,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.406,0,1.010,14.70,15.8,201,1212,110,107,125,118,33,3.54,3.35,108,1.61,0.785,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.436,0,1.010,14.70,15.8,201,1212,110,107,125,117,33,3.60,3.38,108,1.61,0.785,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.466,0,1.010,14.70,15.8,201,1200,110,107,125,116,33,3.62,3.38,108,1.62,0.785,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.496,0,1.010,14.70,15.8,201,1200,110,107,125,115,33,3.67,3.39,108,1.61,0.790,-0,1,32.08517584185962,-81.07258258104224,6.3957143584266305
165.527,0,1.010,14.70,15.8,201,1200,110,107,125,114,33,3.72,3.41,108,1.63,0.790,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.556,0,1.010,14.70,15.8,201,1200,110,107,124,113,33,3.76,3.43,108,1.62,0.790,0,-0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.604,0,1.010,14.70,15.8,201,1212,110,107,122,112,33,3.75,3.44,108,1.62,0.790,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.631,0,1.010,14.70,15.8,201,1212,110,107,122,112,33,3.76,3.45,108,1.62,0.790,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.661,0,1.010,14.70,15.8,201,1212,110,107,121,111,33,3.76,3.44,108,1.62,0.790,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.692,0,1.010,14.70,15.8,201,1212,110,107,120,110,33,3.75,3.45,108,1.63,0.785,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.721,0,1.010,14.70,15.8,201,1212,110,107,120,110,33,3.78,3.46,108,1.62,0.785,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.751,0,1.015,14.70,15.8,201,1212,110,107,119,110,33,3.78,3.47,108,1.62,0.790,0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
165.781,0,1.015,14.70,15.8,201,1212,110,107,118,108,33,3.75,3.44,108,1.62,0.790,-0,0,32.08517584185962,-81.07258258104224,6.3957143584266305
